user_id,item_id,score
1,1035,5
1,2028,5
1,2692,4
1,2791,4
1,938,4
1,1028,5
1,2398,4
1,1566,4
1,1961,5
2,3471,5
2,1957,5
2,1084,3
2,2312,3
2,2236,5
2,3578,5
2,1385,3
2,3256,2
2,2717,3
2,434,2
2,1834,4
2,1090,2
2,1370,5
2,1213,2
2,1917,3
2,2006,3
2,2858,4
2,2881,3
2,2501,5
2,1610,5
2,265,4
3,1304,5
3,1961,4
3,3534,3
3,3671,5
3,2081,4
3,1580,3
3,2006,4
3,1641,2
3,3868,3
4,2692,5
4,1198,5
4,480,4
4,2366,4
5,1171,4
5,202,2
5,3079,2
5,2291,5
5,3100,1
5,1923,3
5,2599,5
5,41,4
5,299,3
5,968,3
5,2070,2
5,2580,4
5,356,1
5,2395,5
5,608,4
5,3006,3
5,357,2
5,1733,3
5,194,3
5,733,1
5,353,2
5,515,4
5,1653,2
5,1093,2
5,176,4
5,3176,2
5,714,4
5,1127,1
5,1250,5
5,3020,1
5,1794,3
5,1192,5
6,1007,3
6,1688,5
6,1566,4
6,2469,3
6,2506,3
6,3508,3
6,1030,4
6,2858,1
6,1028,4
6,3072,4
6,3408,5
6,3074,5
7,3418,3
7,3753,4
7,377,3
7,648,4
7,2571,5
8,3265,5
8,3528,4
8,3250,3
8,1573,4
8,2297,3
8,42,3
8,266,4
8,3173,2
8,14,4
8,393,2
8,2702,3
8,36,4
8,2429,2
8,741,5
8,733,3
8,3155,3
8,253,5
8,2314,3
8,454,3
8,1411,5
8,1711,3
8,58,5
8,3107,5
9,1213,4
9,1921,4
9,524,4
9,3793,4
9,1393,3
9,1223,4
9,1358,4
9,3751,4
9,1446,3
9,778,5
9,1307,4
9,2028,5
9,16,4
9,2355,4
9,1233,3
9,3160,3
9,2278,4
10,104,3
10,275,4
10,2378,3
10,1269,5
10,1253,5
10,2863,4
10,1291,5
10,1411,4
10,3812,4
10,1220,4
10,543,4
10,3699,5
10,1097,5
10,2015,5
10,1259,3
10,1276,3
10,1356,5
10,1357,5
10,1197,5
10,1967,5
10,1042,5
10,1682,5
10,920,5
10,2431,5
10,971,5
10,912,3
10,2193,5
10,648,4
10,3153,2
10,3675,5
10,590,5
10,589,4
10,2300,5
10,1101,4
10,2093,4
10,1020,3
10,2496,4
10,2140,5
10,2018,4
10,116,3
10,1215,4
10,1513,3
10,1214,4
10,1016,5
10,3593,4
10,2302,5
10,1948,4
10,1148,5
10,3408,4
10,2371,4
10,3037,5
10,802,5
10,2795,3
10,2135,4
10,3175,5
10,597,4
10,2640,5
10,1084,4
10,926,4
10,1271,5
10,1294,4
10,2012,5
10,2571,5
10,3723,4
10,3034,4
11,2076,4
11,515,3
11,2598,1
11,246,4
11,2683,4
11,788,1
11,597,3
11,2762,5
11,481,5
11,1188,4
11,2106,3
11,1358,5
11,1887,2
11,3107,3
11,3448,4
11,1747,3
11,2174,4
11,480,4
11,1059,4
11,104,5
11,85,1
11,249,3
12,3897,4
12,1252,3
12,3265,4
12,1247,3
13,3745,3
13,1527,4
13,1210,4
13,1356,4
13,2054,3
13,1097,5
13,2641,3
13,10,3
13,517,3
13,50,4
13,2916,3
13,1262,4
13,2002,3
13,1580,4
13,457,2
13,296,4
13,3175,3
13,3699,3
14,2826,2
14,1263,5
14,608,1
14,3578,4
15,1617,3
15,780,2
15,2272,3
15,2959,3
15,3261,2
15,1396,4
15,1608,3
15,524,4
15,2302,3
15,2000,4
15,1343,3
15,1485,3
15,3755,3
15,3499,4
15,3578,5
15,648,4
15,2058,3
15,517,3
15,1500,3
15,2826,4
15,3176,4
15,1370,4
15,2115,4
15,1193,4
15,2640,3
15,1885,2
15,434,3
15,3723,4
15,3421,4
15,3005,4
15,1892,4
15,1968,4
15,1198,4
16,2683,4
16,2572,4
16,2392,2
16,2888,3
16,2369,5
16,3016,2
17,1653,5
17,2526,2
17,3701,4
17,1923,4
17,3484,2
17,2661,4
17,2858,5
17,316,4
17,2663,3
17,2117,4
17,3576,4
17,2667,2
17,3503,5
17,3070,5
17,2916,5
17,454,4
17,541,5
17,3375,4
17,2600,3
17,3457,3
17,293,5
17,2140,4
17,3927,4
17,300,5
17,1408,5
17,3033,4
17,3745,4
17,1921,4
17,2640,4
17,3662,3
17,2021,5
17,3256,4
17,2046,4
17,340,3
18,434,2
18,1967,5
18,2394,4
18,2735,3
18,17,4
18,2739,5
18,3398,5
18,1702,4
18,2028,5
18,1097,5
18,2133,3
18,2797,4
18,260,5
18,2391,1
18,2100,4
18,368,3
18,2414,4
18,2253,1
18,3623,1
18,1200,4
18,1367,1
18,3257,2
18,736,1
18,2294,4
18,2421,1
18,2139,5
18,648,4
18,1876,3
18,302,5
18,405,1
18,2993,5
18,2373,3
18,594,5
18,1499,1
18,2268,4
18,737,1
18,493,3
18,588,5
18,3396,5
18,2141,5
18,1643,5
18,1271,5
18,3269,4
18,2054,3
18,3911,1
18,586,4
18,1073,4
18,1377,2
18,1028,5
19,2761,2
19,940,4
19,2646,2
19,2321,4
19,3208,3
19,2001,5
19,3744,4
19,1198,4
19,2423,5
19,2948,5
19,594,3
19,592,4
19,1261,5
19,2649,1
19,1029,4
19,1375,3
19,364,3
19,2647,2
19,2947,4
19,593,5
19,588,4
19,1580,5
19,260,3
19,2762,5
19,2599,4
19,2692,5
19,1265,4
19,3717,4
19,2700,4
19,1214,2
19,2687,4
19,2353,3
19,1339,4
19,2836,4
19,2160,2
19,2529,3
19,2888,2
19,2782,2
19,2653,1
19,10,5
19,480,4
20,1371,4
20,1527,5
20,2571,5
20,3527,4
21,2761,3
21,2394,1
21,2987,3
21,3774,1
22,3033,4
22,312,2
22,1136,4
22,2141,4
22,1247,4
22,1080,4
22,678,4
22,3120,3
22,2406,3
22,1073,3
22,1377,1
22,849,3
22,3835,2
22,3624,2
22,798,1
22,2795,4
22,1754,3
22,2792,3
22,3660,4
22,1246,3
22,3039,3
22,1608,1
22,1921,4
22,1282,4
22,216,2
22,2671,2
22,3578,5
22,1441,2
22,344,2
22,1020,2
22,39,2
22,610,4
22,2858,5
22,208,2
22,2108,3
22,589,4
22,1394,5
22,474,3
22,908,4
22,485,4
22,2263,3
22,1687,3
22,1732,4
22,3753,3
22,771,5
22,3255,2
22,1036,4
22,185,2
23,1845,3
23,2797,4
23,1805,3
23,780,4
23,1234,5
23,2100,4
23,556,2
23,3701,3
23,1196,5
23,608,4
23,1077,4
23,317,3
23,541,5
23,745,3
23,3770,5
23,648,4
23,2391,3
23,1388,3
23,198,4
23,1407,2
23,16,4
23,3505,4
23,2241,3
23,2968,4
23,2064,4
23,1274,3
23,377,5
23,2174,4
23,1249,5
23,1189,3
23,3699,5
23,2149,3
23,60,3
23,924,2
23,2554,3
23,3300,3
23,3104,4
23,2268,3
23,2202,3
23,1148,3
23,1227,2
23,589,4
23,595,3
23,2160,4
23,3471,5
23,661,2
23,1343,2
23,29,3
23,2148,4
24,1094,4
24,1230,5
24,1265,4
24,2640,4
24,2987,4
24,261,4
24,2858,4
24,1288,5
24,1296,5
24,1358,5
24,1193,5
24,2734,3
24,1079,4
24,3039,4
24,329,3
24,3448,5
24,3072,4
24,1220,4
24,1968,5
24,208,1
24,1307,5
24,3552,5
25,1921,4
25,2692,5
25,2355,3
25,2693,3
25,1876,2
25,1653,4
25,1704,4
25,1371,2
25,2393,2
25,1373,3
25,1580,4
25,2804,2
25,2574,3
25,2571,3
26,2145,3
26,1721,3
26,3500,2
26,207,5
26,1370,3
26,1088,3
26,2259,3
26,487,2
26,2291,1
26,3259,3
26,2340,4
26,3506,4
26,3219,3
26,2539,2
26,125,3
26,3308,5
26,2791,1
26,609,3
26,267,2
26,2268,4
26,2802,4
26,2470,3
26,380,3
26,1713,3
26,1013,3
26,1084,4
26,1682,5
26,2313,3
26,3253,2
26,48,3
26,612,2
26,3423,3
26,440,3
26,3543,5
26,1597,2
26,1463,2
26,1425,2
26,3552,3
26,260,3
26,1285,3
26,2137,3
26,2794,2
26,1021,2
26,1246,3
26,3056,3
26,1220,2
26,3130,3
26,2420,3
26,1240,4
26,11,3
26,708,3
26,3590,3
26,1810,3
26,587,3
26,1101,4
26,589,3
26,2412,2
26,1722,3
26,2003,2
26,719,3
26,832,2
26,2459,1
26,1422,3
26,467,3
27,3037,4
27,1265,3
27,3072,3
27,955,5
27,2872,2
27,1262,5
27,1073,4
27,916,4
27,1254,5
27,1188,3
27,1250,5
27,913,5
28,2881,3
28,47,2
28,1660,4
28,928,4
28,1923,3
28,902,5
28,2599,4
28,2398,4
28,1968,5
28,1387,4
28,2396,5
28,608,4
28,919,4
28,50,5
28,2550,4
28,2571,3
28,1200,4
28,1244,4
29,1242,2
29,3256,3
29,1287,5
29,457,3
29,1225,5
29,1215,2
29,2991,4
29,2944,5
29,3633,4
29,1210,2
29,2363,3
29,1799,5
29,1222,4
29,1252,3
29,2527,5
29,1374,3
29,2115,5
29,2193,3
30,3911,2
30,3260,3
30,720,3
30,1265,4
30,2686,4
30,1784,3
30,527,5
31,1259,4
31,3039,5
31,1580,4
31,1265,5
31,1976,1
31,3948,3
31,1485,2
31,961,4
31,1958,3
31,3349,2
31,3524,4
31,2000,5
31,2366,5
31,2870,3
31,3608,2
31,1281,3
31,2407,4
31,2936,3
31,2918,5
31,3247,4
32,266,4
32,3787,4
32,1208,4
32,1296,5
32,2858,4
32,47,4
32,247,4
32,3556,4
33,2762,4
33,1193,5
33,2660,3
33,2070,4
33,1680,3
33,2661,4
33,2353,4
33,2009,4
33,1517,4
33,593,5
33,1214,4
33,3507,4
33,678,5
33,1682,2
33,3271,4
33,2467,4
33,924,4
33,3552,4
