user_id,item_id,score
1,1721,4
1,1207,4
1,914,3
1,608,4
1,1193,5
1,595,5
1,2762,4
1,260,4
1,3186,4
2,736,4
2,3699,2
2,2067,5
2,1193,5
2,3035,4
2,110,5
2,2427,2
2,1244,3
2,593,5
2,1372,3
2,3030,4
2,1527,4
2,3893,1
2,589,4
2,349,4
2,1196,5
2,1103,3
2,1968,2
2,590,5
2,1690,3
2,235,3
3,1079,5
3,1136,5
3,2355,5
3,1197,5
3,1265,2
3,1259,5
3,480,4
3,590,4
3,2735,4
4,1210,3
4,260,5
4,1036,4
4,2947,5
5,1279,1
5,3409,3
5,2390,4
5,2607,2
5,162,4
5,1747,2
5,1650,3
5,1683,3
5,1046,5
5,6,2
5,581,3
5,318,3
5,47,3
5,2428,3
5,412,2
5,1509,3
5,1243,3
5,509,4
5,593,4
5,2721,3
5,919,4
5,1730,4
5,36,3
5,1500,3
5,3046,3
5,32,4
5,562,4
5,1759,4
5,1643,3
5,3266,2
5,2734,2
5,3624,3
6,1,4
6,2006,4
6,569,4
6,3624,4
6,1569,4
6,3685,3
6,3753,5
6,266,4
6,199,5
6,2396,4
6,3536,5
6,2802,4
7,1997,5
7,457,5
7,2028,5
7,480,4
7,1196,5
8,2278,3
8,17,4
8,1274,5
8,1801,3
8,111,5
8,650,5
8,1836,4
8,1682,4
8,2571,5
8,476,3
8,1673,5
8,265,4
8,3147,5
8,230,4
8,2336,3
8,3260,3
8,150,4
8,506,3
8,24,4
8,1730,4
8,2908,3
8,2291,5
8,2427,5
9,3147,4
9,150,3
9,745,4
9,1552,2
9,1682,4
9,2599,2
9,3826,2
9,508,3
9,3301,2
9,3755,2
9,3114,4
9,1221,4
9,3006,3
9,480,4
9,1584,5
9,994,4
9,1500,4
10,586,3
10,62,5
10,3671,4
10,3252,3
10,1583,4
10,282,5
10,1243,5
10,592,4
10,1372,4
10,370,3
10,2174,5
10,1091,3
10,3072,4
10,2918,5
10,3296,4
10,2021,4
10,2105,5
10,2657,4
10,2968,4
10,1009,5
10,830,5
10,2115,5
10,2091,3
10,3264,3
10,914,5
10,2054,4
10,3501,5
10,2622,5
10,1320,3
10,2324,5
10,594,5
10,943,4
10,2375,4
10,351,4
10,1022,5
10,2087,5
10,208,4
10,784,3
10,3704,2
10,2049,5
10,435,4
10,1125,4
10,2424,5
10,596,4
10,780,5
10,277,3
10,2161,5
10,2111,4
10,3500,5
10,918,5
10,2090,4
10,364,4
10,1580,5
10,2137,4
10,2797,5
10,318,4
10,1345,3
10,1073,5
