user_id,item_id,score
A2BH04B9G9LOYA,B0027FFZEW,4.0
A3W4D8XOGLWUN5,B002ZCW91Y,4.0
A1GYEGLX3P2Y7P,B006YJBITS,4.0
A31RULW0KNYJ5H,B00E2YI052,4.0
A4H4KYSM2KQ85,B00CGY4JBY,5.0
A3M7BCQKSQAK4L,B003D1QPHK,2.0
A10PEXB6XAQ5XF,B0069J0GWI,4.0
A1TR1R2QKWRSRA,B00TQ5ALA4,4.0
A1TR1R2QKWRSRA,B0093VGQY6,3.0
A17Y465UXZOJE3,B0069J0GWI,1.0
A10ZFE6YE0UHW8,B00D64PN36,4.0
A1V4VVBQBFXRHC,B0055PH0XA,5.0
A2S26YGSVXBCFL,B00OHRTZL2,5.0
A2S26YGSVXBCFL,B005G0DEG6,2.0
A2S26YGSVXBCFL,B00TRG8KGY,4.0
AHQRU3MRORIWQ,B007NCV29Q,4.0
AHQRU3MRORIWQ,B00FK0ECYA,4.0
AHQRU3MRORIWQ,B011ERMDG6,5.0
A17V9XL4CWTQ6G,B00B7E1D7W,5.0
AN81JUYW2SL24,B01CX26I4Y,4.0
AN81JUYW2SL24,B00IGISUTG,4.0
ABKMVAM7J0XRU,B00UBL34UQ,5.0
A2HBOG4LVIY15L,B00CP0I474,5.0
A1PRS479STLISM,B00IF0J3MS,2.0
A2K4HN6EECBNR3,B00E2YI052,5.0
A1ZU55TM45Y2R8,B00C5UV09I,2.0
A1ZU55TM45Y2R8,B01B1V3QNY,5.0
A1ZU55TM45Y2R8,B00NCJ4FSO,4.0
A2DXENZNO2JT4F,B00UIF3MA2,4.0
A2DXENZNO2JT4F,B00Z7SH7GK,5.0
A1B8EJQU73YGL9,B00IPGVYS8,5.0
A1B8EJQU73YGL9,B00G7UY3EG,5.0
A17HMM1M7T9PJ1,B005FPT380,5.0
A2W9GX82SLKROQ,B00CP0I474,4.0
A3PD8JD9L4WEII,B00D856NOG,5.0
A3PD8JD9L4WEII,B00F7QKHFA,5.0
A2LXX47A0KMJVX,B00F8OYPUO,4.0
A2LXX47A0KMJVX,B008UCNHWS,4.0
A2NJQF2UI60VGT,B00BW0XZO0,5.0
A3CG93783LP0FO,B009Y5UOI0,5.0
A3QDY9I0CNMD2W,B00AANQLRI,5.0
A1QTHVA826XEOS,B00FK0ECYA,4.0
AOEDWQLH2WKKW,B002VPE1NY,3.0
A9AJ0M7L7S43Q,B009YCP1LS,4.0
A397CWU6DM3O5G,B00HFEJNNO,5.0
A1UQUDT2Q0YENM,B00Z7RQ0NC,5.0
A1UQUDT2Q0YENM,B00Z7SF136,4.0
A1UQUDT2Q0YENM,B00UIF3MA2,5.0
A2MR696ZU17F12,B00XZJJ2SE,3.0
AZAC8O310IK4E,B00A9LVA0Y,5.0
AZAC8O310IK4E,B0194WDVHI,5.0
A2FWZ58M6IQMD7,B00NV8ZEJK,5.0
A12O5SEIF162P8,B0014KOB6Y,4.0
A12O5SEIF162P8,B00RHMFPCW,5.0
A2Y739CRM15WDL,B00SXFEAB4,4.0
A2Y739CRM15WDL,B00FQQ4PNQ,5.0
A2Y739CRM15WDL,B009F4XM48,4.0
A2NB2E5DXE319Z,B0014KOB6Y,3.0
A2NB2E5DXE319Z,B009P16FKY,5.0
A30IP5D5DLHRPA,B0079XKIVC,3.0
A1F1A0QQP2XVH5,B007MC6WGK,3.0
A1F1A0QQP2XVH5,B004DCATIE,4.0
A3D0HMC6RQT0N0,B005LFXBJG,5.0
A2XU6J41ZQOJ2V,B00IZ1XJ3Q,5.0
A3IY316DRNF5F2,B00AANQLRI,5.0
A8WAYVOKYBLO6,B00TYTBHKU,5.0
A1DD5LYFQ3ZAOK,B00BWG4TUI,3.0
A2WCFDOCS73PNB,B00QKVEUP4,5.0
A3D5B2CBFNJB0K,B0060EKFYG,3.0
A3R4794K2RVU1S,B00A82WR2E,5.0
A3R4794K2RVU1S,B009WO3H3M,4.0
A1T1YSCDW0PD25,B005FPT380,2.0
A3OIC7GUFY941R,B00XZJJ2SE,4.0
A10ZBR6O8S8OCY,B00AW2QT8I,5.0
A10ZBR6O8S8OCY,B00PL4PYP6,4.0
A2WW57XX2UVLM6,B0094CX4NK,3.0
A3J029KBNG5MNP,B00CGY4JBY,1.0
A3J029KBNG5MNP,B0093GIME8,4.0
