user_id,item_id,score
A2BH04B9G9LOYA,B01C794V06,2.0
A3W4D8XOGLWUN5,B002M3TLLC,3.0
A31RULW0KNYJ5H,B00CRW0ZCM,2.0
A3M7BCQKSQAK4L,B002JTWRN8,5.0
AHQRU3MRORIWQ,B00H2RP6W6,4.0
AHQRU3MRORIWQ,B00TYTBHKU,5.0
A17V9XL4CWTQ6G,B002M3TLLC,3.0
A1ZU55TM45Y2R8,B0006TIA8Y,5.0
A1ZU55TM45Y2R8,B00H5G9GBQ,2.0
A2LXX47A0KMJVX,B00N3Q3SD4,5.0
AZAC8O310IK4E,B00VH88CJ0,5.0
A12O5SEIF162P8,B0014KOB6Y,4.0
A2NB2E5DXE319Z,B006YJBITS,5.0
A2WCFDOCS73PNB,B00N41VOWK,4.0
A3J029KBNG5MNP,B00N41VOWK,5.0
A30UP2KKD5IQEP,B005RUOUHW,3.0
A3QJU4FEN8PQSZ,B00LFIH18U,4.0
A3QJU4FEN8PQSZ,B00YAKR5Z4,4.0
A24O15MYDNLZBE,B003D1QPHK,5.0
AQIJ3ZEEVCIKU,B00PL4PYP6,5.0
AI8EMB0HUC6Z5,B009F4XM48,4.0
A1143YEAZYMYHJ,B0060EKFYG,2.0
A3J8A5L5AF5TX9,B00VH88CJ0,5.0
A3M6TSEV71537G,B00F8OYPUO,4.0
A1V3TRGWOMA8LC,B005YZZJDY,4.0
A19RW25Q6206I3,B0093TSSGW,4.0
A2SDRCBPIAXVDW,B009G5T9LG,3.0
A1UQBFCERIP7VJ,B009F4XM48,4.0
A1UQBFCERIP7VJ,B00EKOOBA2,4.0
A3V6Z4RCDGRC44,B00BWG4TUI,1.0
A3FOSLM5G1BO63,B00H5G9GBQ,4.0
A3TAS1AG6FMBQW,B00JP8MZGK,5.0
A3TAS1AG6FMBQW,B00TRG8KGY,5.0
A2BLFCOPSMBOZ9,B0013G8PTS,5.0
AQCJWSMSURQI2,B005YZZJDY,4.0
AQCJWSMSURQI2,B00H5G9GBQ,3.0
AQCJWSMSURQI2,B00XJK46Q2,4.0
ATOKT8QYK967L,B00Z7RK9OS,5.0
A3U41ZL33SS92P,B00IZ1XJ3Q,4.0
A23GFTVIETX7DS,B00MV77FDK,5.0
A2YKWYC3WQJX5J,B0049SKHYS,5.0
A1BC62X6HZJGZR,B00P933OJC,5.0
A1X1CEGHTHMBL1,B004M5KV3A,5.0
A1X1CEGHTHMBL1,B00F3SIT0C,4.0
A1RPTVW5VEOSI,B00F3SIT0C,4.0
A3LZA698SQPCXE,B00G0AMUE8,5.0
A33Y8C4818EJL0,B00TYTBHKU,5.0
A33Y8C4818EJL0,B00Z7SA89I,5.0
A3CW0ZLUO5X2B1,B00AW2QT8I,5.0
A34CSXOGVYF94S,B0079XKIVC,4.0
AGOH8N902URMW,B00B1UQD7M,1.0
A3OXHLG6DIBRW8,B0093VGQY6,3.0
A3MQAQT8C6D1I7,B00H36XX6C,5.0
A2TBAUW2W7J538,B00B7E1D7W,5.0
A23NSKTMSPPBTR,B00IEFUC4C,5.0
AELK0E5DK7LIZ,B0013G8PTS,5.0
AFICF7DKHTQ87,B00ESJGILE,4.0
AFICF7DKHTQ87,B00O3AE982,4.0
A2QDOJFFLFGF18,B00SXFEAB4,5.0
A2QDOJFFLFGF18,B00Z7S9IKI,5.0
A2QDOJFFLFGF18,B01CEAYXFG,5.0
A2QDOJFFLFGF18,B0148DEHCQ,5.0
A3DXWLHCHTB5OB,B00AANQLRI,5.0
A26BDXG9KVH7SU,B00NL7GTXG,5.0
AVPNQUVZWMDSX,B008UCNHWS,5.0
AVPNQUVZWMDSX,B0092KJ9BU,5.0
AVPNQUVZWMDSX,B00OBSPWD2,5.0
AWPODHOB4GFWL,B00N3Q3SD4,5.0
AVU1ILDDYW301,B00L82Y442,4.0
AVU1ILDDYW301,B00LCAVWBI,4.0
AVU1ILDDYW301,B00KXQULG4,4.0
A2RJKVBUNZCSXI,B00BT8L2MW,5.0
A1SXCGBJ9JW2MO,B00NCJ4FSO,5.0
A1F7YU6O5RU432,B0014KOB6Y,5.0
A1F7YU6O5RU432,B00N0RT35S,4.0
A1F7YU6O5RU432,B00Z7TXGC8,5.0
A1F7YU6O5RU432,B01CEAYXFG,4.0
A31BD4RXCON7QO,B004I8WD6E,4.0
A31BD4RXCON7QO,B00LCAVWBI,4.0
ATFBVUXDIRXT6,B00N54R8K8,4.0
A22S7D0LP8GRDH,B009WO3H3M,3.0
A22S7D0LP8GRDH,B00MMTBHBS,5.0
A3NHUQ33CFH3VM,B005G0DEG6,3.0
A3NHUQ33CFH3VM,B00CFLMEZQ,5.0
A3AG5QAT8L0I3R,B009F4XM48,4.0
A12DQZKRKTNF5E,B00LPPHHFK,5.0
A2068BC3ZXAVJQ,B00GG5EYUU,4.0
A1H2WJSALF3E9U,B00P7N0320,5.0
A27DITPCCZIVAH,B00LCAVWBI,5.0
A3SLC8F6VIWXIR,B00Z7TCISG,4.0
A3S3R88HA0HZG3,B00M5BPH96,5.0
ARBKYIVNYWK3C,B00AGJMMVA,4.0
