user_id,item_id,score
A2BH04B9G9LOYA,B00BWG4TUI,2.0
A3W4D8XOGLWUN5,B014X62KUE,4.0
A31RULW0KNYJ5H,B004MF3IA8,5.0
A3M7BCQKSQAK4L,B01CEAYXFG,5.0
A10PEXB6XAQ5XF,B00UBW0BLK,4.0
A1TR1R2QKWRSRA,B00F8OYPUO,4.0
A1TR1R2QKWRSRA,B00A825SEI,3.0
A10ZFE6YE0UHW8,B00I58VB3Y,5.0
A1V4VVBQBFXRHC,B015QKJJEG,5.0
A2S26YGSVXBCFL,B0009B0IX4,5.0
A2S26YGSVXBCFL,B00Z7S3804,5.0
A2S26YGSVXBCFL,B00C96CMDG,5.0
AHQRU3MRORIWQ,B007AQF0WK,4.0
AHQRU3MRORIWQ,B005SUHRVC,5.0
AHQRU3MRORIWQ,B002VPE1NY,5.0
A17V9XL4CWTQ6G,B003Y3BEUU,5.0
AN81JUYW2SL24,B01B1V3QNY,5.0
AN81JUYW2SL24,B00H36XX6C,5.0
ABKMVAM7J0XRU,B00SST0U1O,5.0
A2HBOG4LVIY15L,B005LISQ0W,3.0
A2K4HN6EECBNR3,B00Z7SKFMI,5.0
A1ZU55TM45Y2R8,B00IEFUC4C,5.0
A1ZU55TM45Y2R8,B007MC6WGK,2.0
A1ZU55TM45Y2R8,B00UIF3MA2,3.0
A2DXENZNO2JT4F,B00M5BPH96,5.0
A2DXENZNO2JT4F,B0148DEHCQ,5.0
A1B8EJQU73YGL9,B0014KOB6Y,3.0
A1B8EJQU73YGL9,B00RHMFPCW,3.0
A2W9GX82SLKROQ,B008Y2SPH6,3.0
A3PD8JD9L4WEII,B00E45043A,5.0
A3PD8JD9L4WEII,B002VPE1NY,4.0
A2LXX47A0KMJVX,B00GBFQX22,5.0
A2LXX47A0KMJVX,B00AW2QT8I,4.0
A2NJQF2UI60VGT,B00C96CMDG,5.0
A9AJ0M7L7S43Q,B00IGISUTG,5.0
A397CWU6DM3O5G,B004877KOK,2.0
A1UQUDT2Q0YENM,B00RHMFSC4,5.0
A1UQUDT2Q0YENM,B00SXFEAB4,4.0
A1UQUDT2Q0YENM,B00PA7A3LY,2.0
AZAC8O310IK4E,B0009B0IX4,4.0
AZAC8O310IK4E,B00X5RV14Y,5.0
