user_id,item_id,score
A3W4D8XOGLWUN5,B00CTTEKJW,3.0
A3W4D8XOGLWUN5,B01019T6O0,4.0
A3W4D8XOGLWUN5,B010P91LXA,3.0
A3W4D8XOGLWUN5,B010P91MAC,3.0
A3M7BCQKSQAK4L,B0114ZV22E,4.0
A10PEXB6XAQ5XF,B00L13X6QA,4.0
A1TR1R2QKWRSRA,B00D3CKE2Q,3.0
A1TR1R2QKWRSRA,1413313701,4.0
A2PK64OVZA1U8Z,B000WMUHEU,5.0
A10ZFE6YE0UHW8,B005HTIWIQ,3.0
AHQRU3MRORIWQ,B0017KEA6W,3.0
AHQRU3MRORIWQ,B01537HQE2,5.0
AN81JUYW2SL24,B009SPL2K0,1.0
A1ZU55TM45Y2R8,B003PDMNCC,1.0
A1B8EJQU73YGL9,B00MYXTCIM,3.0
A2EZTM9WY5B5IL,B000WMUHEU,5.0
A2EZTM9WY5B5IL,B01617VPUY,3.0
A3CG93783LP0FO,B005CY41BI,2.0
A1QTHVA826XEOS,B0013OAHTG,5.0
A1UQUDT2Q0YENM,B00F9ZQQ8Q,1.0
A2AC6GQ24S45GA,B0017KEA6W,4.0
A2AC6GQ24S45GA,B00EP7AP7C,4.0
A12O5SEIF162P8,B009YYZJDQ,3.0
A1F1A0QQP2XVH5,B001AMHWP8,3.0
A1F1A0QQP2XVH5,B005FIWT6U,3.0
A2VJ5ALN1BIV3B,B009SPL2K0,3.0
A8WAYVOKYBLO6,B000TMHZX4,4.0
A2WCFDOCS73PNB,B001EHXOFG,5.0
A2WCFDOCS73PNB,B0123C60D8,5.0
A3D5B2CBFNJB0K,B00F2BDP9K,5.0
A3R4794K2RVU1S,B00MYXTCNC,3.0
A1T1YSCDW0PD25,B00F8K9MZQ,4.0
A1T1YSCDW0PD25,B00L13X6QA,3.0
A680RUE1FDO8B,B00JZNHUFQ,5.0
A680RUE1FDO8B,B015XDQEHQ,4.0
A680RUE1FDO8B,B00F2BA8U4,5.0
A680RUE1FDO8B,B000Y7Y6IQ,4.0
A680RUE1FDO8B,B0017W8BQU,3.0
A680RUE1FDO8B,B007UXEF6U,3.0
A30UP2KKD5IQEP,B008U5EL5C,4.0
A2WC9NFLG57W4H,B0018EI3H4,5.0
A2WC9NFLG57W4H,B00F2BDP9K,4.0
A31N0XY2UTB25C,B002J9PO2E,5.0
A31N0XY2UTB25C,B002JB3CUS,2.0
A31N0XY2UTB25C,B00JZNHUFQ,3.0
A31N0XY2UTB25C,B015724V9Q,4.0
A376OJHLE6SU9Q,B00T0I6J4O,5.0
A376OJHLE6SU9Q,B001VGZLQ0,3.0
A376OJHLE6SU9Q,B0148BYIAO,4.0
A3QJU4FEN8PQSZ,B0013OAHTG,3.0
A3QJU4FEN8PQSZ,B001TYYZCA,4.0
A2V0I904FH7ABY,B0017KEA6W,3.0
A28I98PKHZZKVB,B005FIWT74,1.0
A1LH6RF4UN9VI6,B000XHE0Q0,3.0
A3EK2KTYHJCPB9,B01FFVDY9M,4.0
AWPN47SSWK1JV,B0026PEP5S,5.0
A2QI2NTDTMK2FV,B004QK8FBG,4.0
A1VLVWTLV3LVHR,B0014KJ6EQ,5.0
A2PMR2PIGWKCQ9,B00LYYMX4W,4.0
A1GQRGB8FGSLIZ,B003WVFAO0,2.0
A1GQRGB8FGSLIZ,0763855553,3.0
A1GQRGB8FGSLIZ,B002J9V9BO,4.0
A5KMMY627T3W,B0066H890O,4.0
A5KMMY627T3W,B00BFNCFXG,5.0
A225G2TFM76GYX,B000FK88JK,5.0
A225G2TFM76GYX,B00EOI2SR2,5.0
A225G2TFM76GYX,B008YTAKJA,5.0
A225G2TFM76GYX,B00LYYMXF6,5.0
A225G2TFM76GYX,B004YHXXKO,4.0
A225G2TFM76GYX,B00E6LJAOG,3.0
A23E9QQHJLNGUI,B005HTIWJ0,1.0
A23E9QQHJLNGUI,B00MYXTCNC,4.0
A25QJBK33C4O0R,B00B1TGMIS,1.0
A25QJBK33C4O0R,B00MYXTCGY,3.0
AI8EMB0HUC6Z5,B0114ZV22E,3.0
A1143YEAZYMYHJ,B000WR2F2M,4.0
A1143YEAZYMYHJ,B005LXIJ7M,4.0
ATMQEI1LKR6VB,B0012KZKZC,5.0
ATMQEI1LKR6VB,B003VNCRNQ,4.0
A35HNL2VEDK9Z1,B003VNCRNQ,5.0
A379DLIAF0MFM5,B00MBYLU34,4.0
ACL0T7X1THPAV,B008S0IE5M,3.0
ACL0T7X1THPAV,B00BFNCFXG,5.0
A1V3TRGWOMA8LC,B00JC5Y6WM,5.0
A2Q2A6JKY95RTP,B00EZQYC8G,3.0
A250AXLRBVYKB4,B003YJ5DKG,1.0
A3EZFFPVS34AMO,B00OMQLT6C,4.0
A3G7BEJJCPD6DS,B00EZPXVWU,4.0
A3G7BEJJCPD6DS,B00IVFDZBC,5.0
A3G7BEJJCPD6DS,B000TMHZX4,4.0
A1WXG10FJ353K0,B006WVR9GY,4.0
A1WXG10FJ353K0,B00IVFDZBC,5.0
A3V6Z4RCDGRC44,B0013A5GGE,5.0
A2XRMQA6PJ5ZJ8,B0013O54P8,2.0
A19HT7YC1UW3D6,B004Q0T0LU,5.0
AMUP8DYE7EAN2,B0013OAHTG,4.0
AMUP8DYE7EAN2,B00EZPXYP4,4.0
A3FOSLM5G1BO63,B00BBJR0SO,4.0
A3FOSLM5G1BO63,B00BFNCFZ4,4.0
A3FOSLM5G1BO63,B00IP93PV4,4.0
A3FOSLM5G1BO63,B00MBYLU34,4.0
A3TAS1AG6FMBQW,B00HRQB28Y,5.0
A3VI2VETB90ZG5,B005LXIJ7M,5.0
A3VI2VETB90ZG5,B00DT04I9W,5.0
A3VI2VETB90ZG5,B015XDQEHQ,5.0
AQCJWSMSURQI2,B00HRQB28Y,3.0
AQCJWSMSURQI2,B010P91LXA,4.0
AQCJWSMSURQI2,B005CY41BI,2.0
AQCJWSMSURQI2,B01CS8RSIS,4.0
AQCJWSMSURQI2,B008S0IE5M,5.0
A19NP8YYADOOSF,B005GI19HY,5.0
A2CGORRQGDEL37,B01617VVCQ,5.0
A20H1M28WLI9J2,B00OMQLT6C,4.0
A105S56ODHGJEK,B000X86ZAS,5.0
A105S56ODHGJEK,B000WR2F2M,3.0
A105S56ODHGJEK,B002LLK5CO,2.0
A105S56ODHGJEK,B001AFFZM2,5.0
A2IFGGXG3YV3Y6,B00F2BDP9K,4.0
A3U41ZL33SS92P,B009066EOG,3.0
A110PC8C5Y7MQD,B008YTAKJA,5.0
A2503LT8PZIHAD,B00MV9ELBM,4.0
A2YKWYC3WQJX5J,B009ENDZ4C,5.0
A2YKWYC3WQJX5J,B00BBJR0SO,3.0
A1X1CEGHTHMBL1,B01F7RJHIQ,5.0
A3LZA698SQPCXE,B00IVFDZBC,5.0
A3CW0ZLUO5X2B1,B004E9SKFA,2.0
A3CW0ZLUO5X2B1,B008H3SW4I,4.0
A3CW0ZLUO5X2B1,B00F8K9MZQ,5.0
A3RGHO0Q938FRS,B010P91LYY,1.0
AGOH8N902URMW,0763855553,5.0
A3BVN2QBNPBHCR,B009SPL2K0,3.0
A3BVN2QBNPBHCR,B00EOI2SR2,5.0
A3BVN2QBNPBHCR,B00IP93PV4,2.0
A3BVN2QBNPBHCR,B00JC5Y6YA,5.0
A25AXL9N6ZLAOE,B015724OVG,5.0
A3OXHLG6DIBRW8,B00BBJR0SO,4.0
A3MQAQT8C6D1I7,B01CS8RSIS,4.0
A23NSKTMSPPBTR,B00N4OLGL6,5.0
A1VFX417XDNWIU,B004DTLWZ6,4.0
ATJE929ETFFNH,B00BFNCFXG,4.0
ATJE929ETFFNH,B000UJUJ7U,4.0
ATJE929ETFFNH,B00OW2PJ5I,4.0
ATJE929ETFFNH,B001EHXOFG,2.0
A16YMCFWGSFGS9,B00OW2PHF0,5.0
A35IX2GE0VC0JP,B007UXEF6U,3.0
A3G007LQX6KGOD,B00E5UHRT8,5.0
A2JMJVNTBL7K7E,B0017W8BQU,2.0
AI60AUM7SJR99,B00EZPXYP4,4.0
AE0337VVP8MRM,B00EOI2TD0,5.0
A2QDOJFFLFGF18,B000TMHZX4,3.0
AFFVUZEGP1FDQ,B008414ZYY,1.0
A2DIQTZPF26T1L,B00E6ONJJU,5.0
A1JUBRIZMO0RJV,B000X86ZAS,4.0
A3QNQQKJTL76H0,B00DT04I9W,5.0
AY6A8KPYCE6B0,B00LYYMX4W,4.0
A6VPK7X53QNAQ,B005AAWOT0,4.0
A6VPK7X53QNAQ,B0013OAHTG,2.0
A6VPK7X53QNAQ,B00FB5R4L2,3.0
A2LW5AL0KQ9P1M,B015XDQEHQ,3.0
A2LW5AL0KQ9P1M,B0078YKR0O,1.0
AGYH5U11ZKPFB,B01637RFR4,4.0
A25C2M3QF9G7OQ,B005S4Y13K,5.0
A16RI68PS6T5CA,1413313728,4.0
A16RI68PS6T5CA,B004Y8MKZM,4.0
A16RI68PS6T5CA,B00E6ONJRM,4.0
A2W1MMTI4BNJKD,B015XDQEHQ,4.0
ATVSO72U28NQX,B00UB76290,5.0
ABVYGB2TKBO8F,B009CCVMO0,4.0
A2R1HUYHXV7H18,B01537HQS8,5.0
A2R1HUYHXV7H18,B002J9PNZM,3.0
A2DF62DP20RIXF,B001U3PYLQ,4.0
AVU1ILDDYW301,B00597EEIS,3.0
AVU1ILDDYW301,1413313728,4.0
A25WJCAP606YMP,B0114ZV22E,4.0
A3OEIPLU13BEW2,B009716H7S,5.0
A1GWG5CWLKJ7ET,B000XHE0Q0,4.0
A1GWG5CWLKJ7ET,B000XHE0Q0,4.0
A2RJKVBUNZCSXI,B00EZKNY8G,4.0
ACVDL5QRCOPE1,B004PBG8EC,4.0
ACVDL5QRCOPE1,B00BBJR0SO,2.0
A3Q1J68QY1MZQ9,B000XHE0Q0,4.0
A3Q1J68QY1MZQ9,B0017I8NQM,4.0
ADLVFFE4VBT8,B00F2BA8U4,3.0
A22I55P15NSAOX,B000W3RSGE,4.0
A22I55P15NSAOX,B005CY41BI,4.0
A1PI8VBCXXSGC7,B00EZPXVWU,4.0
A2UWPPU5GZLMQZ,B0014X2UAK,4.0
A2UWPPU5GZLMQZ,B00DT04I9W,5.0
A3NHUQ33CFH3VM,B004DTLWZ6,3.0
A3NHUQ33CFH3VM,B004IKEKWC,5.0
A3KZCNV1N8R9GC,B001TYYZCA,4.0
A3KZCNV1N8R9GC,B004IKEKWC,4.0
A28N2AWOVO2PB,B015XDQEHQ,5.0
A3LGT6UZL99IW1,B0123C60F6,3.0
A2OCDK0BOW6UCY,B00E6ONJRM,4.0
A2OCDK0BOW6UCY,B00E6ONJJU,3.0
