user_id,item_id,score
A3W4D8XOGLWUN5,B00HV9IM58,3.0
A3W4D8XOGLWUN5,B0148BYIPY,4.0
A3W4D8XOGLWUN5,B0094NY3R0,4.0
A3W4D8XOGLWUN5,B010P91LXA,3.0
A1GYEGLX3P2Y7P,B00DT04I9W,4.0
A1GYEGLX3P2Y7P,B01CCBESDE,4.0
A31RULW0KNYJ5H,B003VNCRNQ,3.0
A3M7BCQKSQAK4L,B00LYYMXF6,5.0
A10PEXB6XAQ5XF,B00UB76290,5.0
A279FUL12R7MBD,B00LYYN13O,2.0
A1TR1R2QKWRSRA,B00CBFRH08,2.0
A1TR1R2QKWRSRA,B00JZNHUFQ,4.0
AR3EVUQF0AC7R,B003YJ5ESM,3.0
A2PK64OVZA1U8Z,B000WMUHEU,5.0
A10ZFE6YE0UHW8,B00MYXTCGY,3.0
A25UZ7MA72SMKM,B0114ZV22E,5.0
A25UZ7MA72SMKM,B01637RMYU,5.0
A1V4VVBQBFXRHC,B00CTTEKJW,4.0
AHQRU3MRORIWQ,B010P91MAC,5.0
AHQRU3MRORIWQ,B002I7PGT8,4.0
A10H24TDLK2VDP,B0144NYEY6,3.0
AN81JUYW2SL24,B00B1TGUMG,1.0
A2K4HN6EECBNR3,B000V6YPAY,5.0
A1ZU55TM45Y2R8,B0066H890O,4.0
A1B8EJQU73YGL9,B015724OVG,5.0
A17HMM1M7T9PJ1,B000TMHZX4,4.0
A17HMM1M7T9PJ1,B00N4OLGP2,3.0
A2EZTM9WY5B5IL,B00FZ0E0HE,4.0
A2EZTM9WY5B5IL,B00EOI2SR2,5.0
A2EZTM9WY5B5IL,B00F8K9MZQ,3.0
A3PD8JD9L4WEII,B0114ZV22E,4.0
A3CG93783LP0FO,B00EZPXYP4,5.0
A3QDY9I0CNMD2W,B00EZQYC8G,5.0
A1QTHVA826XEOS,B0043SK9QU,5.0
A397CWU6DM3O5G,B007QYZ08A,3.0
A17ZPLHRUPPEG5,B00MYXTCIM,2.0
A1UQUDT2Q0YENM,B00E5UHRT8,2.0
A1UQUDT2Q0YENM,B004DTLWZ6,4.0
A2AC6GQ24S45GA,B0017W8BQU,4.0
A2AC6GQ24S45GA,B0013OAHTG,5.0
A2AC6GQ24S45GA,B0017W8BQU,4.0
A12O5SEIF162P8,B00FB5R4L2,3.0
A2NB2E5DXE319Z,B005S7ZLU4,3.0
A2NB2E5DXE319Z,B00C56PM8M,5.0
A30IP5D5DLHRPA,B00IIL0S8W,4.0
A30IP5D5DLHRPA,B00MBYLU34,2.0
