user_id,item_id,score
A2BH04B9G9LOYA,B009348X7Q,4.0
A3W4D8XOGLWUN5,B015724OVG,2.0
A3W4D8XOGLWUN5,B010P91LYY,3.0
A3W4D8XOGLWUN5,B0114ZV22E,4.0
A3W4D8XOGLWUN5,B00H9A60O4,2.0
A1RALQC5KYXT1X,B00UB76290,5.0
A1TH5UXT33E7RC,B00LYYN13O,4.0
A3L717PTT437BY,B00B1TGMIS,1.0
A1GYEGLX3P2Y7P,B007QYZ08A,5.0
A1GYEGLX3P2Y7P,B004XO6V1G,4.0
A31RULW0KNYJ5H,B0044DE8KC,5.0
A4H4KYSM2KQ85,B0114ZV22E,4.0
A3M7BCQKSQAK4L,B00OW2PJ5I,4.0
A10PEXB6XAQ5XF,B003YJ5ESM,3.0
A279FUL12R7MBD,B005FIWT6U,4.0
A1TR1R2QKWRSRA,B00E6ONJRM,4.0
A1TR1R2QKWRSRA,B004IKEKWC,5.0
A17Y465UXZOJE3,B00BBJR0SO,2.0
AR3EVUQF0AC7R,B001F5VBRU,5.0
A2KZOUW7YLHN49,B00T0I6J4O,5.0
A33ZYFE8XMKKR1,B001EHXOFG,5.0
A2PK64OVZA1U8Z,B00MYXTCIM,5.0
A10ZFE6YE0UHW8,B00FFINOWS,5.0
A25UZ7MA72SMKM,B00FB5R4L2,1.0
A25UZ7MA72SMKM,B009SPL2K0,2.0
A1V4VVBQBFXRHC,B0018EI3H4,4.0
A2S26YGSVXBCFL,B001CPCJNS,4.0
AHQRU3MRORIWQ,B001TYYZCA,4.0
AHQRU3MRORIWQ,B00EZQYC8G,4.0
A10H24TDLK2VDP,B002LLK5CO,2.0
A17V9XL4CWTQ6G,B00EOI2TD0,5.0
AN81JUYW2SL24,B0148BYIAO,5.0
AGXV8E7XK9J6H,B005FIWT74,4.0
ABKMVAM7J0XRU,B00EZKNY8G,5.0
A2HBOG4LVIY15L,B00EDSI7QO,3.0
A1PRS479STLISM,B015724OVG,5.0
A2K4HN6EECBNR3,B000TMHZX4,5.0
A2N786KHIFCKJ8,B00OW2PHF0,4.0
A1ZU55TM45Y2R8,B01FFVDY9M,5.0
A2DXENZNO2JT4F,B002I7PGT8,3.0
A1B8EJQU73YGL9,B00MYXTCGY,4.0
A17HMM1M7T9PJ1,B00E5UHRIO,2.0
A17HMM1M7T9PJ1,B007UXEF6U,2.0
A2EZTM9WY5B5IL,B000W3RSGE,5.0
A2EZTM9WY5B5IL,B0039L31JY,1.0
A2EZTM9WY5B5IL,B00U7LCE6A,3.0
A2W9GX82SLKROQ,B00C56PM8M,4.0
A3PD8JD9L4WEII,B004PBG8EC,3.0
A2NJQF2UI60VGT,B005GI19HY,5.0
A2LXX47A0KMJVX,B009348X7Q,5.0
A3CG93783LP0FO,B00JC5Y4FQ,2.0
A3QDY9I0CNMD2W,B00MV9EL6M,5.0
AV9ABODU1BPYH,B00P6U8BA0,1.0
A1QTHVA826XEOS,B0013OAHTG,5.0
A178IK50SI5GO0,B005S4Y13K,5.0
AOEDWQLH2WKKW,B010P91LXA,5.0
A9AJ0M7L7S43Q,B00F8K9L66,5.0
A397CWU6DM3O5G,B008RA5A00,3.0
A17ZPLHRUPPEG5,B00F8K9L66,5.0
A1UQUDT2Q0YENM,B00EZPXOTA,5.0
A1UQUDT2Q0YENM,B002JB3CUS,5.0
A28RSMADFCBJDT,B01537HQE2,5.0
A2MR696ZU17F12,B000FK88JK,5.0
AZAC8O310IK4E,B001U3PYLQ,2.0
A2FWZ58M6IQMD7,B01617VQJ4,5.0
A2AC6GQ24S45GA,B0013OAHTG,5.0
A2AC6GQ24S45GA,B00DT04I9W,5.0
A2AC6GQ24S45GA,B003JZN5QO,5.0
A12O5SEIF162P8,B004PBG8EC,4.0
A2Y739CRM15WDL,B00MYXTCIM,4.0
AWRUGF540PB3A,B01637RMYU,5.0
A2NB2E5DXE319Z,B015724RQI,5.0
A2NB2E5DXE319Z,B00L13X6QA,5.0
A30IP5D5DLHRPA,B0056CZC2S,5.0
A30IP5D5DLHRPA,B00IVFDZBC,5.0
A1F1A0QQP2XVH5,B008YTAKJA,4.0
A1F1A0QQP2XVH5,B001F5VBRU,5.0
A3D0HMC6RQT0N0,B000W3RSGE,3.0
A2VJ5ALN1BIV3B,B004E9SKFA,3.0
A2XU6J41ZQOJ2V,1413313701,5.0
A3IY316DRNF5F2,B00F8K9MZQ,4.0
A8WAYVOKYBLO6,B005HTIWJ0,3.0
A2VC48WIMY6L6E,B0114ZV22E,5.0
A31ICLWQ9CSHRS,B00AM9YXTS,5.0
A1DD5LYFQ3ZAOK,B003JZN5QO,4.0
A2WCFDOCS73PNB,B00EZQYC8G,5.0
A2WCFDOCS73PNB,B00E6ONJRM,5.0
AS6SH2JM2YY3H,B000WR2F2M,5.0
A3D5B2CBFNJB0K,B005HTIWJ0,1.0
A3R4794K2RVU1S,B005AAWYR2,4.0
A1T1YSCDW0PD25,B01637RMYU,3.0
A1T1YSCDW0PD25,B00FFINOWS,4.0
A3OIC7GUFY941R,B002J9V9BO,1.0
A3F9CMU8KNAY1M,B01FFVDY9M,4.0
