user_id,item_id,score
AVWWFK3FZDEL2,0005019281,5.0
A2E27PODYFZBGC,0005019281,4.0
A306NASGVUDFKF,0005019281,5.0
A1CMD08Z49PGKQ,0005019281,5.0
A2EKIE8ATFNAWU,0005019281,5.0
A2E1EFNIZL2FVA,000510372X,5.0
AQ8DU6XVA3USJ,0005119367,5.0
AWIF8AR75LL9L,0005119367,5.0
A1BXVZSQOJE6UE,0005119367,5.0
A27GTBNUF8DUEF,0005119367,5.0
A3EX36SNRYD5VL,0005119367,4.0
A1LEMO6BI9LTPF,0005119367,5.0
A17NYSZ5P23I4D,0131904388,1.0
A17NYSZ5P23I4D,0132534894,1.0
A2AOZQ3WTNVVOK,030714142X,3.0
A2UBSGFCP2QFNV,0307142469,4.0
A25KKXUQQ0OLWB,0307142469,4.0
A2B7BUH8834Y6M,0307142469,5.0
A34PAZQ73SL163,0307142485,5.0
A26HFSVLAGULIM,0307142485,5.0
A2NLIB986TEESZ,0307142485,1.0
A2B7BUH8834Y6M,0307142485,5.0
A1XJOSJN6FHFO0,0307142485,5.0
A1POFVVXUZR3IQ,0307142485,5.0
A34PAZQ73SL163,0307142493,5.0
A1Z54EM24Y40LL,0307142493,5.0
A27TQA0XCZUXZY,0307142493,4.0
A2UBSGFCP2QFNV,0307142493,5.0
A25KKXUQQ0OLWB,0307142493,3.0
A2B7BUH8834Y6M,0307142493,5.0
A14BTJRH9VNLJJ,0307142620,5.0
AQ6AGWKWMTY8H,0307142795,5.0
A1DTCJV6KOMJOA,0307514161,5.0
A2ZM9BGE3K3SY2,0307514161,5.0
A3POP3AO0D5GRV,0307514161,5.0
A2TXR85WQLE32N,0307514161,4.0
A27TQA0XCZUXZY,0307514161,5.0
A2UBSGFCP2QFNV,0307514161,4.0
A2AVOVUTRTABTX,0307514161,5.0
A25KKXUQQ0OLWB,0307514161,5.0
A1URXSRV6WDHVY,0307514161,5.0
A1XJOSJN6FHFO0,0307514161,5.0
A2B8GXSCB1R05T,0307514161,5.0
A3HJHV83O2U8BL,0307593908,5.0
AQ8DU6XVA3USJ,0310263662,5.0
A3NQU1649SH0Q4,0310263662,5.0
A3TNM3C9ENUCFW,0310263662,4.0
A2VMT89TCSF105,0310263662,2.0
A3FVAWZNKW9GX,0310263662,5.0
A1PASRZ81DY9C,0310263662,1.0
A8SPPHKETDZ41,0310263662,1.0
A3L61G6N7AT8N2,0310263662,1.0
A2582KMXLK2P06,0310263662,5.0
A34PAZQ73SL163,0310263662,5.0
A35UGCGSMC1DM2,0310263662,4.0
A2W8SXY9PZHKIW,0310263662,3.0
AODZXY5RCM4QT,0310263662,1.0
