user_id,item_id,score
A2S26YGSVXBCFL,B01CTEADL0,5.0
AN81JUYW2SL24,B00DRALJ28,5.0
A397CWU6DM3O5G,B000S8AAAO,3.0
A3IY316DRNF5F2,B0013TVEWA,4.0
A3F9CMU8KNAY1M,B01CL1FCB2,4.0
A680RUE1FDO8B,B017IEN2O6,5.0
A3Q4TYJVAM4IRM,B00EZ8PR1U,5.0
A376OJHLE6SU9Q,B0019ZGU1S,5.0
A1VGXHHR08G044,B000MFDGVI,5.0
A1VGXHHR08G044,B006IPH5H2,5.0
AQIJ3ZEEVCIKU,B00AZBIZTW,3.0
AQIJ3ZEEVCIKU,B01H2SH92Y,2.0
AI8EMB0HUC6Z5,B0000DH8I8,4.0
A2MBLVMVDLHK1L,B00ELI7SBG,4.0
A1UQBFCERIP7VJ,B00AQ29ZIA,5.0
A3TAS1AG6FMBQW,B00548SAP0,5.0
A3VI2VETB90ZG5,B00SF4YXYC,5.0
AYUF7YETYOLNX,B0013TVEWA,5.0
A2503LT8PZIHAD,B00AZBIZTW,5.0
A26LD9FQHTM8ZH,B00DHLRO1C,4.0
A2QDOJFFLFGF18,B00466J4FQ,5.0
A2QDOJFFLFGF18,B00AZBIV9Q,5.0
A2LW5AL0KQ9P1M,B00EZ8PR1U,4.0
A1E55W6ES0FY17,B000ZH7G1E,5.0
A3L1VJMHFWONCB,B005W42SW2,4.0
A3L1VJMHFWONCB,B00DRALJ28,5.0
ABVYGB2TKBO8F,B0002YX98O,4.0
AVU1ILDDYW301,B00Q4MJ5AE,5.0
A28N2AWOVO2PB,B001CX4JSS,2.0
A3N0P5AAMP6XD2,B0013TVEYS,4.0
A2UOHALGF2X77Q,B000796XXM,5.0
A2AF0NOCM71J0B,B0002EQU6C,5.0
A23ZNGL704AW7O,B0045I8E4M,1.0
A2068BC3ZXAVJQ,B00CX7JZLS,5.0
A1H2WJSALF3E9U,B0002KRABU,5.0
A3SLC8F6VIWXIR,B00J25JDDY,5.0
A2IFKH3TJ10387,B00C8SOG3E,5.0
