user_id,item_id,score
A1TR1R2QKWRSRA,B01BIHMD5S,4.0
A2S26YGSVXBCFL,B008CQQHPQ,3.0
AHQRU3MRORIWQ,B00AQ29T3Q,5.0
AN81JUYW2SL24,B000MFDGVI,5.0
AN81JUYW2SL24,B0148M7P4O,5.0
A2DXENZNO2JT4F,B01A7L549S,4.0
A2DXENZNO2JT4F,B01BHHYIYS,5.0
A3CG93783LP0FO,B0013BKDO8,4.0
A397CWU6DM3O5G,B00AQ2AGRY,4.0
AZAC8O310IK4E,B005P7P9M2,5.0
A2FWZ58M6IQMD7,B0075E9T2Y,4.0
A12O5SEIF162P8,B00MIK00CI,5.0
A1F1A0QQP2XVH5,B01BNE0HBS,4.0
A3IY316DRNF5F2,B00AMGUZ70,5.0
A2WCFDOCS73PNB,B008YD68NI,5.0
A3F9CMU8KNAY1M,B008PEMNJY,5.0
A10ZBR6O8S8OCY,B00AQ29T3Q,5.0
A680RUE1FDO8B,B01BO4R44A,5.0
A3Q4TYJVAM4IRM,B00O47ILVA,4.0
AP6L54VTCJKCQ,B000WJ4XXY,4.0
A376OJHLE6SU9Q,B00IO9PBPS,5.0
ANW6EGY12V5XS,B01H2SH92Y,4.0
A2V0I904FH7ABY,B0045I8E4M,4.0
A28I98PKHZZKVB,B012APXT96,5.0
A2V1J3JT5OOZFO,B017NN0HQS,5.0
A1VGXHHR08G044,B01CTEADL0,5.0
A1VGXHHR08G044,B000EJ332O,3.0
AQIJ3ZEEVCIKU,B001CX4JSS,3.0
AQIJ3ZEEVCIKU,B00EUGCT22,5.0
AI8EMB0HUC6Z5,B00P6VBXEA,3.0
A2NVQZ4Y7Y0J1R,B00DS0KP36,3.0
A2MBLVMVDLHK1L,B00EZ8PR1U,3.0
A3BNMHRW2R35LK,B0009DV7Y6,4.0
A19RW25Q6206I3,B0001MSC84,4.0
A250AXLRBVYKB4,B0002EQU6C,5.0
A1UQBFCERIP7VJ,B00AQ2AGRY,5.0
A3TAS1AG6FMBQW,B00LH0SCO8,5.0
A2BLFCOPSMBOZ9,B00AZBIV9Q,2.0
A3VI2VETB90ZG5,B000LPN3YY,5.0
A3VI2VETB90ZG5,B01C3ZVRYM,4.0
A3VI2VETB90ZG5,B00ELI7SBG,3.0
AQCJWSMSURQI2,B00NYWABAA,4.0
AYUF7YETYOLNX,B00AQ29T3Q,5.0
A2503LT8PZIHAD,B004V2MYUM,5.0
A2YKWYC3WQJX5J,B00AQ29ZIA,4.0
A2YKWYC3WQJX5J,B00SF4YXYC,5.0
A2D1LPEUCTNT8X,B000087KUA,5.0
A2D1LPEUCTNT8X,B0009KMYHI,5.0
A3R9X003XW0LNR,B0013BKDO8,4.0
A357B3PUHSVQA,B005ZQ47AS,4.0
A3DDDXG42DOA0U,B0002T6L5M,5.0
A33Y8C4818EJL0,B00SF4YXYC,5.0
A35HOUWHAYZZN6,B008CQQHPQ,5.0
A3CW0ZLUO5X2B1,B0001MSC84,5.0
A3CW0ZLUO5X2B1,B00P6VBXEA,5.0
A3RGHO0Q938FRS,B004U7A5X6,5.0
AGOH8N902URMW,B011KVYLUW,5.0
A34A1UP40713F8,B000CSS8UE,5.0
A1S0D037M0D71X,B000CSS8UE,5.0
A3SMR4HRFJARSC,B005IQTSE0,5.0
A3OXHLG6DIBRW8,B0002KRABU,3.0
A3OXHLG6DIBRW8,B0013U75B8,5.0
A3OXHLG6DIBRW8,B00466J4FQ,5.0
A1T9MILRRZ00F8,B0019ZGU1S,5.0
A1ODOGXEYECQQ8,B000FPAN2K,5.0
A1ODOGXEYECQQ8,B00AQ29T3Q,5.0
A38NELQT98S4H8,B007OXK1M8,5.0
A26LD9FQHTM8ZH,B01C3ZVRYM,5.0
A26LD9FQHTM8ZH,B01CTEADL0,5.0
ADKZOXAOV8EXD,B01BNE0HBS,3.0
A35IX2GE0VC0JP,B00Q4MJ5AE,5.0
AE0337VVP8MRM,B01A7L549S,5.0
A2QDOJFFLFGF18,B00548SAP0,5.0
A2QDOJFFLFGF18,B00Q4MJ5AE,5.0
A19XMHRB3G4DIR,B01CTEAD88,5.0
A2LW5AL0KQ9P1M,B0070PX7E4,3.0
AVPNQUVZWMDSX,B000WJ4XXY,4.0
A1E55W6ES0FY17,B000796XXM,4.0
A3JUHP1E3WUHEA,B01CTEADL0,5.0
AY91MQZZR750W,B00NYWABAA,4.0
A3L1VJMHFWONCB,B000FPAN2K,3.0
