user_id,item_id,score
A2O4Y3QOPHS6H5,B00004WCCP,5.0
A3F8T3BRXRX5P3,B00004WCCP,4.0
A2NSXY5L42ZUGO,B00004WCCP,5.0
A1S0D037M0D71X,B00004Y75M,5.0
ASKH6TPNTTAFS,B00004Y75M,5.0
ATFBVUXDIRXT6,B00004Y75M,5.0
ANRXH0BVEAR6B,B00006I9X4,5.0
A2WCFDOCS73PNB,B00006I9X4,4.0
A1B70ZEWQ6UH1A,B00006I9X4,5.0
A2YKWYC3WQJX5J,B00006I9X4,5.0
A2XU6J41ZQOJ2V,B00006I9X4,5.0
AY91MQZZR750W,B000087KUA,5.0
A2GAADJ9YMV9EU,B000087KUA,5.0
A30UP2KKD5IQEP,B000087KUA,5.0
A100UD67AHFODS,B000087KUA,5.0
ARBKYIVNYWK3C,B000087KUA,5.0
A2D1LPEUCTNT8X,B000087KUA,5.0
AVU1ILDDYW301,B000087KUA,4.0
A35ORHRXYF9HM1,B000087KUA,5.0
A1MRRMHGV3PN5W,B000087KUA,4.0
A2DF62DP20RIXF,B000087KUA,5.0
A31BD4RXCON7QO,B000087KUA,5.0
AI8EMB0HUC6Z5,B0000DH8I8,4.0
A12DQZKRKTNF5E,B0000DH8I8,5.0
A3998OSO98YJ35,B0000DH8I8,5.0
ATOKT8QYK967L,B0000DH8I8,5.0
AGJ0DW8O7D9FL,B0000DH8I8,4.0
A32NEDX6UVV8DE,B0000DH8I8,5.0
A3NHUQ33CFH3VM,B0000DH8I8,4.0
A250AXLRBVYKB4,B0000DH8I8,3.0
A34A1UP40713F8,B0000DH8I8,5.0
A31BD4RXCON7QO,B0000DH8I8,5.0
A31BD4RXCON7QO,B0000DH8I8,5.0
A31BD4RXCON7QO,B0000DH8I8,5.0
A31BD4RXCON7QO,B0000DH8I8,5.0
A31BD4RXCON7QO,B0000DH8I8,5.0
AGOH8N902URMW,B00011Q5QG,5.0
AGOH8N902URMW,B00011Q5QG,5.0
A1ODOGXEYECQQ8,B0001CUMXM,4.0
AQIJ3ZEEVCIKU,B0001GAYRC,5.0
A1V3TRGWOMA8LC,B0001GAYRC,5.0
A1X1CEGHTHMBL1,B0001GAYRC,3.0
A1X1CEGHTHMBL1,B0001GAYRC,3.0
A1F92EK0MUNOVR,B0001GAYRC,5.0
A3CW0ZLUO5X2B1,B0001GAYRC,4.0
AOA7NY2649Z9I,B0001GAYRC,1.0
A2PK64OVZA1U8Z,B0001GAYRC,2.0
A33ZYFE8XMKKR1,B0001GAYRC,4.0
A357B3PUHSVQA,B0001GAYRC,3.0
A3OXHLG6DIBRW8,B0001GAYRC,4.0
A1ODOGXEYECQQ8,B0001GAYRC,4.0
A3D0HMC6RQT0N0,B00020BQGK,5.0
A2XU6J41ZQOJ2V,B00020BQGK,5.0
A1OA2ZW406NQXM,B00020BQGK,4.0
A25UZ7MA72SMKM,B00022749Q,5.0
A3DDDXG42DOA0U,B0002EQU6C,3.0
A2NSXY5L42ZUGO,B0002EQU6C,5.0
